"update_day","country","asin","orders_count","units_count","avg_price","gmv","profit","brand"
"2019-12-06","Jp","B07XCMZ1XX","0","0","$0.00","0.00","3.97","AA"
"2019-12-06","Jp","B01M3V7XXX","20","21","$17.22","361.53","135.97","DD"
"2019-12-06","Us","B075M1F4XX","17","17","$35.99","611.83","35.94","BB"
"2019-12-06","Us","B07NRMHVXX","6","7","$6.59","46.13","6.35","BB"
"2019-12-06","Us","B06ZZRQKXX","4","4","$26.99","107.96","15.29","BB"
"2019-12-06","Us","B06ZZRQLXX","3","3","$27.99","83.97","8.89","BB"
"2019-12-06","Us","B07Q2BHCXX","2","2","$8.99","17.98","3.54","BB"
"2019-12-06","Us","B075M4S2XX","1","1","$40.99","40.99","7.45","BB"
"2019-12-06","Us","B07JW2WSXX","1","1","$52.99","52.99","14.17","BB"
"2019-12-06","Us","B07JXYLXXX","1","1","$65.99","65.99","15.80","BB"
"2019-12-06","Us","B07NRMHCXX","0","0","$0.00","0.00","1.18","BB"
"2019-12-06","Ca","B0748DQ4XX","0","0","$0.00","0.00","0.00","BB"
"2019-12-06","Ca","B072BP12XX","0","0","$0.00","0.00","0.00","BB"
"2019-12-06","Ca","B074M6KGXX","16","16","$29.59","473.45","20.81","AA"
"2019-12-06","Us","B07WJYSSXX","14","14","$64.99","909.86","516.78","AA"
"2019-12-06","Us","B071FH4HXX","8","9","$66.99","602.91","55.99","AA"
"2019-12-06","Ca","B074M766XX","7","7","$36.42","254.95","22.22","AA"
"2019-12-06","Us","B07TS5LSXX","7","9","$59.99","539.91","16.33","AA"
"2019-12-06","Us","B07PRL2MXX","3","3","$69.99","209.97","126.24","AA"
"2019-12-06","Us","B07PPGQZXX","1","1","$89.99","89.99","18.62","AA"
"2019-12-06","Us","B07PQLD9XX","1","1","$84.99","84.99","18.94","AA"
"2019-12-06","Us","B07PN9S8XX","1","1","$89.99","89.99","26.25","AA"
"2019-12-06","Us","B07WNT69XX","0","0","$0.00","0.00","5.25","AA"
"2019-12-06","Jp","B07R9XMRXX","1","1","$72.76","72.76","41.43","BB"
"2019-12-06","Jp","B07R8TS8XX","1","1","$46.06","46.06","0.95","BB"
"2019-12-06","Jp","B07R7PRDXX","0","0","$0.00","0.00","0.13","BB"
"2019-12-06","Us","B07QBPSQXX","17","19","$27.99","531.81","65.84","EE"
"2019-12-06","Us","B07QLPG8XX","17","17","$36.99","628.83","304.40","EE"
"2019-12-06","Us","B07QBPTNXX","16","19","$32.99","626.81","159.47","EE"
"2019-12-06","Us","B07QFR2XXX","11","11","$21.99","241.89","24.56","EE"
"2019-12-06","Us","B07QPR1PXX","6","6","$32.99","197.94","99.01","EE"
"2019-12-06","Us","B07QV4S8XX","2","2","$8.99","17.98","3.59","EE"
"2019-12-06","Us","B07QY6R8XX","2","2","$8.99","17.98","8.72","EE"
"2019-12-06","Us","B07R1HZVXX","2","2","$8.99","17.98","2.27","EE"
"2019-12-06","Us","B07TB3QWXX","2","2","$13.67","37.98","15.10","EE"
"2019-12-06","Us","B07QLPG6XX","1","1","$38.99","38.99","21.46","EE"
"2019-12-06","Us","B07QZBDQXX","1","1","$8.99","8.99","4.02","EE"
"2019-12-06","Us","B07S4HN2XX","0","0","$0.00","0.00","0.00","EE"
"2019-12-06","Us","B07TB311XX","0","0","$0.00","0.00","0.00","EE"
"2019-12-06","Us","B07QV4QTXX","0","0","$0.00","0.00","0.00","EE"
"2019-12-06","Us","B07S291NXX","0","0","$0.00","0.00","0.78","EE"
"2019-12-06","Us","B07R2KP9XX","0","0","$0.00","0.00","1.42","EE"
"2019-12-06","Jp","B07R5RLPXX","2","2","$23.45","49.37","7.65","CC"
"2019-12-06","Jp","B07VNCB3XX","2","2","$22.84","45.69","3.68","CC"
"2019-12-06","Jp","B07VPBDCXX","0","0","$0.00","0.00","0.00","CC"
"2019-12-06","Us","B07PQ5XNXX","14","14","$64.99","909.86","188.57","DD"
"2019-12-06","Ca","B01F3DHEXX","7","7","$35.66","249.63","75.85","DD"
"2019-12-06","Us","B07S2QGSXX","5","6","$58.99","353.94","121.85","DD"
"2019-12-06","Us","B07HNXPXXX","4","4","$47.99","191.96","0.37","DD"
"2019-12-06","Us","B07PR959XX","3","4","$76.99","307.96","144.91","DD"
"2019-12-06","Us","B07HNXVZXX","3","3","$33.99","101.97","22.05","DD"
"2019-12-06","Us","B01M29YGXX","2","2","$42.99","85.98","21.62","DD"
"2019-12-06","Ca","B06VTR57XX","2","2","$41.73","83.47","10.00","DD"
"2019-12-06","Us","B07HNTJ5XX","1","1","$49.99","49.99","7.78","DD"
"2019-12-06","Us","B078NVL7XX","45","46","$29.69","1365.74","216.26","CC"
"2019-12-06","Us","B077ZRP3XX","43","43","$33.29","1431.47","105.25","CC"
"2019-12-06","Us","B07KF8L7XX","28","29","$30.59","887.11","12.48","CC"
"2019-12-06","Us","B07DJ429XX","25","26","$32.55","846.30","195.28","CC"
"2019-12-06","Us","B07DJ4ZGXX","23","24","$36.07","865.56","208.19","CC"
"2019-12-06","Us","B07Y4ZTBXX","22","22","$33.29","732.38","177.62","CC"
"2019-12-06","Us","B07DJ3WCXX","22","24","$33.43","802.32","307.30","CC"
"2019-12-06","Us","B07DJ32VXX","7","7","$43.19","302.33","98.36","CC"
"2019-12-06","Us","B07TSH3BXX","4","4","$37.71","150.84","4.57","CC"
"2019-12-06","Us","B07VMXD6XX","4","4","$29.99","119.96","21.37","CC"
"2019-12-06","Ca","B078NT86XX","3","3","$31.87","95.60","22.52","CC"
"2019-12-06","Us","B07PSGNTXX","3","3","$29.99","89.97","15.09","CC"
"2019-12-06","Us","B07TYV11XX","1","1","$46.99","46.99","13.03","CC"
"2019-12-06","Us","B07FNPP7XX","0","0","$0.00","0.00","3.54","CC"
"2019-12-07","Jp","B07VNCB3XX","3","3","$22.84","68.53","6.90","CC"
"2019-12-07","Jp","B07R8XZPXX","1","1","$28.37","28.37","8.73","CC"
"2019-12-07","Jp","B07VPBDCXX","0","0","$0.00","0.00","0.11","CC"
"2019-12-07","Us","B07QFR2XXX","11","12","$21.99","263.88","26.16","EE"
"2019-12-07","Us","B07QLPG8XX","11","11","$36.99","406.89","194.91","EE"
"2019-12-07","Us","B07QBPTNXX","11","11","$32.99","362.89","79.30","EE"
"2019-12-07","Us","B07QBPSQXX","9","9","$27.99","251.91","12.53","EE"
"2019-12-07","Us","B07QPR1PXX","6","6","$32.99","197.94","97.19","EE"
"2019-12-07","Us","B07QV4S8XX","1","1","$8.99","8.99","0.69","EE"
"2019-12-07","Us","B07R1HZVXX","1","1","$8.99","8.99","1.16","EE"
"2019-12-07","Us","B07TB3QWXX","1","3","$18.99","56.97","37.71","EE"
"2019-12-07","Us","B07QLPG6XX","1","1","$38.99","38.99","21.46","EE"
"2019-12-07","Us","B07S4HN2XX","0","0","$0.00","0.00","0.00","EE"
"2019-12-07","Us","B07QY6R8XX","0","0","$0.00","0.00","0.75","EE"
"2019-12-07","Us","B07S291NXX","0","0","$0.00","0.00","0.00","EE"
"2019-12-07","Us","B07TB311XX","0","0","$0.00","0.00","0.00","EE"
"2019-12-07","Us","B07QV4QTXX","0","0","$0.00","0.00","0.00","EE"
"2019-12-07","Us","B07R2KP9XX","0","0","$0.00","0.00","1.43","EE"
"2019-12-07","Us","B077ZRP3XX","65","66","$33.29","2197.14","375.57","CC"
"2019-12-07","Us","B07KF8L7XX","48","48","$30.59","1468.32","70.43","CC"
"2019-12-07","Us","B078NVL7XX","48","49","$29.69","1454.81","137.18","CC"
"2019-12-07","Us","B07Y4ZTBXX","34","34","$33.29","1131.86","274.57","CC"
"2019-12-07","Us","B07DJ3WCXX","29","29","$33.43","969.47","193.53","CC"
"2019-12-07","Us","B07DJ429XX","27","28","$32.55","911.40","210.59","CC"
"2019-12-07","Us","B07DJ4ZGXX","19","19","$32.55","618.45","101.23","CC"
"2019-12-07","Us","B07PSGNTXX","14","14","$29.99","419.86","73.41","CC"
"2019-12-07","Us","B07DJ32VXX","6","6","$43.19","259.14","74.85","CC"
"2019-12-07","Us","B07VMXD6XX","4","4","$29.99","119.96","21.38","CC"
"2019-12-07","Us","B07TSH3BXX","2","2","$37.71","75.42","11.83","CC"
"2019-12-07","Us","B07FNPP7XX","1","1","$38.99","38.99","34.41","CC"
"2019-12-07","Us","B07TYV11XX","1","1","$46.99","46.99","13.93","CC"
"2019-12-07","Ca","B078NT86XX","1","1","$31.87","31.87","4.05","CC"
"2019-12-07","Us","B075M1F4XX","11","11","$35.99","395.89","30.79","BB"
"2019-12-07","Us","B06ZZRQLXX","6","6","$27.99","167.94","17.79","BB"
"2019-12-07","Us","B07JXYLXXX","6","6","$65.99","395.94","52.61","BB"
"2019-12-07","Us","B07NRMHVXX","6","7","$6.59","46.13","8.78","BB"
"2019-12-07","Us","B06ZZRQKXX","5","5","$26.99","134.95","6.83","BB"
"2019-12-07","Us","B07NRMHCXX","4","6","$14.99","89.94","24.66","BB"
"2019-12-07","Us","B075M4S2XX","1","1","$40.99","40.99","7.42","BB"
"2019-12-07","Ca","B072BP12XX","0","0","$0.00","0.00","25.37","BB"
"2019-12-07","Us","B07Q2BHCXX","0","0","$0.00","0.00","2.96","BB"
"2019-12-07","Jp","B07R9XMRXX","1","1","$70.87","74.60","25.43","BB"
"2019-12-07","Jp","B07R8TS8XX","1","1","$46.06","46.06","44.63","BB"
"2019-12-07","Jp","B07R7PRDXX","0","0","$0.00","0.00","0.18","BB"
"2019-12-07","Jp","B07X9LFKXX","1","1","$30.21","30.21","10.57","AA"
"2019-12-07","Jp","B07XCMZ1XX","1","1","$28.37","28.37","0.64","AA"
"2019-12-07","Jp","B01M3V7XXX","7","7","$21.18","148.24","6.60","DD"
"2019-12-07","Us","B07PQ5XNXX","12","12","$64.99","779.88","159.51","DD"
"2019-12-07","Us","B07HNXPXXX","5","5","$47.99","239.95","47.99","DD"
"2019-12-07","Ca","B01F3DHEXX","5","5","$38.70","193.49","74.63","DD"
"2019-12-07","Us","B07S2QGSXX","3","3","$58.99","176.97","57.86","DD"
"2019-12-07","Us","B07PR959XX","3","3","$76.99","230.97","17.41","DD"
"2019-12-07","Us","B01M29YGXX","2","2","$42.99","85.98","47.79","DD"
"2019-12-07","Us","B07HNXVZXX","2","2","$33.99","67.98","15.80","DD"
"2019-12-07","Us","B07HNTJ5XX","2","2","$49.99","99.98","15.48","DD"
"2019-12-07","Ca","B06VTR57XX","1","1","$41.73","41.73","3.92","DD"
"2019-12-07","Us","B07MDYLMXX","0","0","$0.00","0.00","51.91","DD"
"2019-12-07","Us","B07TS5LSXX","11","11","$59.99","659.89","21.56","AA"
"2019-12-07","Ca","B074M766XX","9","9","$36.42","327.79","24.04","AA"
"2019-12-07","Us","B07WJYSSXX","8","8","$64.99","519.92","320.66","AA"
"2019-12-07","Us","B071FH4HXX","8","8","$66.99","535.92","52.55","AA"
"2019-12-07","Ca","B074M6KGXX","7","7","$29.59","207.13","4.84","AA"
"2019-12-07","Us","B07PQLD9XX","3","4","$84.99","339.96","81.65","AA"
"2019-12-07","Us","B07PN9S8XX","2","2","$89.99","179.98","52.50","AA"
"2019-12-07","Us","B07PRL2MXX","1","1","$69.99","69.99","33.69","AA"
"2019-12-07","Us","B07WNT69XX","0","0","$0.00","0.00","5.44","AA"
"2019-12-08","Jp","B07X9LFKXX","1","1","$39.81","39.81","1.70","AA"
"2019-12-08","Jp","B07XCMZ1XX","1","1","$37.38","37.38","1.02","AA"
"2019-12-08","Us","B077ZRP3XX","144","147","$34.11","5014.75","42.56","CC"
"2019-12-08","Us","B078NVL7XX","74","78","$39.12","3051.44","400.05","CC"
"2019-12-08","Us","B07DJ3WCXX","50","51","$44.05","2246.50","543.29","CC"
"2019-12-08","Us","B07DJ429XX","40","41","$42.89","1758.47","405.82","CC"
"2019-12-08","Us","B07KF8L7XX","30","30","$40.31","1209.21","14.18","CC"
"2019-12-08","Us","B07DJ4ZGXX","26","27","$42.89","1158.02","250.13","CC"
"2019-12-08","Us","B07Y4ZTBXX","25","25","$45.05","1126.26","293.88","CC"
"2019-12-08","Us","B07PSGNTXX","18","18","$39.52","711.29","126.20","CC"
"2019-12-08","Us","B07DJ32VXX","11","11","$56.91","626.00","193.01","CC"
"2019-12-08","Us","B07TSH3BXX","5","5","$60.60","302.99","151.57","CC"
"2019-12-08","Us","B07FNPP7XX","3","4","$51.38","205.50","16.69","CC"
"2019-12-08","Us","B07VMXD6XX","3","3","$39.52","118.55","21.12","CC"
"2019-12-08","Us","B07TYV11XX","2","2","$52.63","105.25","15.82","CC"
"2019-12-08","Ca","B078NT86XX","1","1","$41.99","41.99","6.78","CC"
"2019-12-08","Jp","B07R9XMRXX","1","1","$98.30","98.30","37.44","BB"
"2019-12-08","Jp","B07R7PRDXX","0","0","$0.00","0.00","0.24","BB"
"2019-12-08","Jp","B01M3V7XXX","2","2","$27.90","55.81","2.96","DD"
"2019-12-08","Us","B07WJYSSXX","13","13","$85.63","1113.24","683.41","AA"
"2019-12-08","Ca","B074M6KGXX","12","12","$38.99","467.88","25.15","AA"
"2019-12-08","Us","B071FH4HXX","12","12","$88.27","1059.23","71.52","AA"
"2019-12-08","Us","B07TS5LSXX","7","7","$79.05","553.32","14.42","AA"
"2019-12-08","Us","B07PQLD9XX","6","6","$111.99","671.92","162.10","AA"
"2019-12-08","Ca","B074M766XX","5","5","$47.99","239.95","12.07","AA"
"2019-12-08","Us","B07PRL2MXX","5","5","$92.22","461.11","292.97","AA"
"2019-12-08","Us","B07WNT69XX","1","1","$52.69","52.69","1.84","AA"
"2019-12-08","Us","B07PN9S8XX","1","1","$118.58","118.58","34.59","AA"
"2019-12-08","Us","B07WYXSMXX","0","0","$0.00","0.00","0.00","AA"
"2019-12-08","Jp","B07R5RLPXX","2","2","$32.53","65.06","13.11","CC"
"2019-12-08","Jp","B07VNCB3XX","2","2","$15.05","30.10","13.50","CC"
"2019-12-08","Jp","B07RB45KXX","1","1","$29.91","29.91","4.14","CC"
"2019-12-08","Jp","B07VPBDCXX","0","0","$0.00","0.00","0.00","CC"
"2019-12-08","Us","B07PQ5XNXX","15","15","$85.63","1284.51","266.80","DD"
"2019-12-08","Us","B01M29YGXX","6","6","$56.65","339.87","97.31","DD"
"2019-12-08","Us","B07PR959XX","4","4","$102.76","411.05","195.42","DD"
"2019-12-08","Ca","B06VTR57XX","4","4","$54.99","219.96","37.89","DD"
"2019-12-08","Us","B07HNXPXXX","3","5","$51.38","256.88","40.79","DD"
"2019-12-08","Us","B07S2QGSXX","3","3","$77.73","233.18","76.12","DD"
"2019-12-08","Us","B01N4876XX","2","2","$50.06","100.11","13.04","DD"
"2019-12-08","Us","B07HNTJ5XX","1","1","$59.28","59.28","2.62","DD"
"2019-12-08","Us","B07HNXVZXX","1","1","$44.79","44.79","15.81","DD"
"2019-12-08","Ca","B01F3DHEXX","1","1","$50.99","50.99","18.30","DD"
"2019-12-08","Us","B07RYKZBXX","0","0","$0.00","0.00","61.56","DD"
"2019-12-08","Us","B07MDYLMXX","0","0","$0.00","0.00","0.00","DD"
"2019-12-08","Us","B06ZZRQLXX","7","8","$36.88","295.05","31.24","BB"
"2019-12-08","Us","B07NRMHVXX","6","6","$8.68","52.10","4.69","BB"
"2019-12-08","Us","B07JXYLXXX","5","7","$86.95","608.66","69.43","BB"
"2019-12-08","Us","B06ZZRQKXX","4","4","$35.56","142.25","1.23","BB"
"2019-12-08","Us","B075M1F4XX","4","4","$52.69","210.77","11.44","BB"
"2019-12-08","Ca","B072BP12XX","2","2","$45.99","91.98","31.87","BB"
"2019-12-08","Us","B075M4S2XX","2","2","$54.01","108.02","19.55","BB"
"2019-12-08","Us","B07Q2BHCXX","1","1","$11.85","11.85","0.62","BB"
"2019-12-08","Us","B07NRMHCXX","0","0","$0.00","0.00","1.08","BB"
"2019-12-08","Us","B07QBPTNXX","25","26","$43.47","1130.20","287.79","EE"
"2019-12-08","Us","B07QLPG8XX","18","19","$50.06","951.09","530.46","EE"
"2019-12-08","Us","B07QBPSQXX","10","10","$36.88","368.81","24.78","EE"
"2019-12-08","Us","B07QFR2XXX","8","9","$28.98","260.78","25.67","EE"
"2019-12-08","Us","B07QPR1PXX","8","8","$43.47","347.75","172.36","EE"
"2019-12-08","Us","B07QLPG6XX","5","5","$51.38","256.88","141.38","EE"
"2019-12-08","Us","B07QW51WXX","4","4","$13.58","63.19","32.89","EE"
"2019-12-08","Us","B07QV4QTXX","2","2","$11.85","23.69","5.36","EE"
"2019-12-08","Us","B07S4HN2XX","1","1","$15.80","15.80","9.22","EE"
"2019-12-08","Us","B07S291NXX","1","1","$14.48","14.48","9.29","EE"
"2019-12-08","Us","B07TB3QWXX","1","1","$22.39","22.39","14.32","EE"
"2019-12-08","Us","B07R2KP9XX","1","1","$11.85","11.85","0.76","EE"
"2019-12-08","Us","B07TB311XX","1","1","$25.02","25.02","14.39","EE"
"2019-12-08","Us","B07QV4S8XX","1","2","$11.85","23.69","7.67","EE"
"2019-12-08","Us","B07QY6R8XX","0","0","$0.00","0.00","0.00","EE"
"2019-12-08","Us","B07R1HZVXX","0","0","$0.00","0.00","0.00","EE"
"2019-12-09","Us","B07WJYSSXX","14","14","$79.49","1112.86","582.79","AA"
"2019-12-09","Us","B071FH4HXX","9","9","$92.74","834.67","186.13","AA"
"2019-12-09","Us","B07TS5LSXX","6","29","$83.47","2420.49","208.43","AA"
"2019-12-09","Ca","B074M6KGXX","5","6","$38.99","233.94","1.60","AA"
"2019-12-09","Us","B07PN9S8XX","4","4","$119.24","476.97","139.36","AA"
"2019-12-09","Ca","B074M766XX","3","3","$47.99","143.97","1.46","AA"
"2019-12-09","Us","B07WNT69XX","1","1","$52.99","52.99","1.48","AA"
"2019-12-09","Us","B07PRL2MXX","1","1","$92.74","92.74","39.65","AA"
"2019-12-09","Us","B07WYXSMXX","0","0","$0.00","0.00","0.00","AA"
"2019-12-09","Us","B07PQ5XNXX","14","14","$86.12","1205.62","166.32","DD"
"2019-12-09","Us","B07HNXVZXX","8","8","$45.04","360.31","56.29","DD"
"2019-12-09","Us","B07HNXPXXX","6","7","$63.59","445.13","74.35","DD"
"2019-12-09","Us","B07S2QGSXX","5","5","$78.17","390.83","132.94","DD"
"2019-12-09","Us","B01M29YGXX","4","4","$56.96","227.86","17.36","DD"
"2019-12-09","Us","B01N4876XX","1","1","$62.26","62.26","18.48","DD"
"2019-12-09","Ca","B06XGYNVXX","1","1","$50.99","50.99","1.86","DD"
"2019-12-09","Ca","B06VTR57XX","1","1","$54.99","54.99","2.55","DD"
"2019-12-09","Us","B07RYKZBXX","0","0","$0.00","0.00","0.00","DD"
"2019-12-09","Us","B07QBPSQXX","33","34","$31.79","1080.80","2.01","EE"
"2019-12-09","Us","B07QLPG8XX","17","18","$51.66","929.95","468.59","EE"
"2019-12-09","Us","B07QBPTNXX","14","14","$45.04","630.54","157.72","EE"
"2019-12-09","Us","B07QPR1PXX","6","6","$43.71","262.28","128.77","EE"
"2019-12-09","Us","B07TB3QWXX","4","4","$16.21","90.05","33.07","EE"
"2019-12-09","Us","B07QFR2XXX","3","3","$39.74","119.22","42.63","EE"
"2019-12-09","Us","B07QV4S8XX","3","3","$11.91","35.74","12.46","EE"
"2019-12-09","Us","B07QW51WXX","2","2","$15.89","31.77","20.99","EE"
"2019-12-09","Us","B07S291NXX","2","2","$10.92","29.12","11.21","EE"
"2019-12-09","Us","B07TB311XX","1","1","$25.16","25.16","16.52","EE"
"2019-12-09","Us","B07QLPG6XX","1","1","$51.66","51.66","28.44","EE"
"2019-12-09","Us","B07QV4QTXX","1","1","$11.91","11.91","3.15","EE"
"2019-12-09","Us","B07S4HN2XX","0","0","$0.00","0.00","0.00","EE"
"2019-12-09","Us","B07QY6R8XX","0","0","$0.00","0.00","0.99","EE"
"2019-12-09","Us","B07R2KP9XX","0","0","$0.00","0.00","4.09","EE"
"2019-12-09","Us","B07R1HZVXX","0","0","$0.00","0.00","0.95","EE"
"2019-12-09","Jp","B01M3V7XXX","10","10","$27.95","280.80","18.04","DD"
"2019-12-09","Jp","B07XCMZ1XX","1","1","$37.62","37.62","0.51","AA"
"2019-12-09","Jp","B07X9LFKXX","0","0","$0.00","0.00","1.40","AA"
"2019-12-09","Us","B07NRMHVXX","10","11","$8.73","96.05","0.95","BB"
"2019-12-09","Us","B075M1F4XX","8","8","$52.99","423.91","62.97","BB"
"2019-12-09","Us","B075M4S2XX","5","5","$54.31","271.57","49.29","BB"
"2019-12-09","Us","B07JXYLXXX","4","4","$87.44","349.76","32.33","BB"
"2019-12-09","Us","B06ZZRQLXX","2","2","$37.09","74.18","7.90","BB"
"2019-12-09","Us","B06ZZRQKXX","2","6","$35.76","214.58","3.30","BB"
"2019-12-09","Us","B07NRMHCXX","1","1","$19.86","19.86","2.68","BB"
"2019-12-09","Us","B07Q2BHCXX","0","0","$0.00","0.00","3.48","BB"
"2019-12-09","Us","B077ZRP3XX","171","175","$34.31","6003.50","7.25","CC"
"2019-12-09","Us","B078NVL7XX","72","74","$39.34","2911.23","327.91","CC"
"2019-12-09","Us","B07DJ3WCXX","52","57","$45.34","2584.69","678.24","CC"
"2019-12-09","Us","B07DJ429XX","48","49","$43.13","2113.40","428.05","CC"
"2019-12-09","Us","B07KF8L7XX","33","34","$40.53","1378.14","29.68","CC"
"2019-12-09","Us","B07DJ4ZGXX","31","31","$43.13","1337.05","292.63","CC"
"2019-12-09","Us","B07Y4ZTBXX","24","24","$46.50","1115.91","310.62","CC"
"2019-12-09","Us","B07PSGNTXX","13","13","$39.74","516.60","89.87","CC"
"2019-12-09","Us","B07FNPP7XX","5","5","$51.66","258.32","22.47","CC"
"2019-12-09","Us","B07DJ32VXX","5","5","$57.23","286.15","88.33","CC"
"2019-12-09","Us","B07TSH3BXX","4","4","$49.97","199.87","37.22","CC"
"2019-12-09","Ca","B078NT86XX","4","4","$39.99","159.96","33.62","CC"
"2019-12-09","Us","B07VMXD6XX","2","2","$39.74","79.48","18.43","CC"
"2019-12-09","Us","B07TYV11XX","1","1","$52.92","52.92","7.59","CC"
"2019-12-09","Jp","B07VNCB3XX","2","2","$30.29","60.58","6.33","CC"
"2019-12-09","Jp","B07VPBDCXX","0","0","$0.00","0.00","0.00","CC"
"2019-12-09","Jp","B07R9XMRXX","2","2","$96.44","197.84","88.81","BB"
"2019-12-09","Jp","B07R7PRDXX","0","0","$0.00","0.00","0.26","BB"
"2019-12-10","Us","B07PQ5XNXX","14","16","$86.05","1376.75","33.40","DD"
"2019-12-10","Ca","B06VTR57XX","10","10","$54.99","549.90","103.72","DD"
"2019-12-10","Us","B07HNXVZXX","6","6","$45.00","270.02","51.74","DD"
"2019-12-10","Us","B07S2QGSXX","6","6","$78.10","468.62","161.85","DD"
"2019-12-10","Us","B07HNXPXXX","3","3","$63.54","190.62","30.78","DD"
"2019-12-10","Us","B07PR959XX","2","2","$93.99","187.98","87.74","DD"
"2019-12-10","Ca","B01F3DHEXX","1","1","$50.99","50.99","18.29","DD"
"2019-12-10","Us","B01M29YGXX","1","1","$56.92","56.92","12.38","DD"
"2019-12-10","Us","B07RYKZBXX","0","0","$0.00","0.00","0.00","DD"
"2019-12-10","Us","B07MDYLMXX","0","0","$0.00","0.00","0.00","DD"
"2019-12-10","Jp","B07R9XMRXX","2","2","$96.29","197.52","95.24","BB"
"2019-12-10","Jp","B07R7PRDXX","1","1","$89.55","89.55","42.45","BB"
"2019-12-10","Us","B07QBPTNXX","16","16","$45.00","720.05","147.32","EE"
"2019-12-10","Us","B07QBPSQXX","14","14","$34.41","481.75","17.98","EE"
"2019-12-10","Us","B07QLPG8XX","14","14","$52.95","741.26","337.79","EE"
"2019-12-10","Us","B07QPR1PXX","13","14","$43.68","611.50","319.35","EE"
"2019-12-10","Us","B07QFR2XXX","3","3","$39.71","119.12","12.79","EE"
"2019-12-10","Us","B07QLPG6XX","2","2","$51.62","103.25","56.83","EE"
"2019-12-10","Us","B07TB3QWXX","1","1","$9.89","22.49","1.96","EE"
"2019-12-10","Us","B07QW51WXX","1","1","$15.87","15.87","10.49","EE"
"2019-12-10","Us","B07TB311XX","1","1","$25.14","25.14","17.04","EE"
"2019-12-10","Us","B07QY6R8XX","1","1","$11.90","11.90","5.77","EE"
"2019-12-10","Us","B07QV4S8XX","0","0","$0.00","0.00","14.13","EE"
"2019-12-10","Us","B07S4HN2XX","0","0","$0.00","0.00","0.00","EE"
"2019-12-10","Us","B07QV4QTXX","0","0","$0.00","0.00","0.99","EE"
"2019-12-10","Us","B07R1HZVXX","0","0","$0.00","0.00","1.99","EE"
"2019-12-10","Us","B07R2KP9XX","0","0","$0.00","0.00","2.49","EE"
"2019-12-10","Us","B07S291NXX","0","0","$0.00","0.00","0.00","EE"
"2019-12-10","Jp","B01M3V7XXX","7","7","$27.69","201.12","11.47","DD"
"2019-12-10","Us","B075M1F4XX","11","12","$52.95","635.36","102.07","BB"
"2019-12-10","Us","B07NRMHVXX","10","11","$8.73","95.98","9.35","BB"
"2019-12-10","Us","B06ZZRQKXX","7","7","$35.73","250.14","9.10","BB"
"2019-12-10","Us","B07JXYLXXX","5","5","$87.37","436.86","42.43","BB"
"2019-12-10","Us","B075M4S2XX","3","4","$54.27","217.08","39.40","BB"
"2019-12-10","Us","B06ZZRQLXX","3","3","$37.06","111.18","11.82","BB"
"2019-12-10","Us","B07Q2BHCXX","3","3","$11.90","35.71","8.20","BB"
"2019-12-10","Us","B07NRMHCXX","0","0","$0.00","0.00","1.68","BB"
"2019-12-10","Ca","B0748DQ4XX","0","0","$0.00","0.00","0.00","BB"
"2019-12-10","Us","B077ZRP3XX","173","174","$34.37","5980.16","177.75","CC"
"2019-12-10","Us","B078NVL7XX","83","84","$39.31","3302.01","405.83","CC"
"2019-12-10","Us","B07KF8L7XX","53","53","$40.50","2146.57","165.45","CC"
"2019-12-10","Us","B07DJ3WCXX","48","48","$46.46","2230.05","539.00","CC"
"2019-12-10","Us","B07DJ429XX","34","34","$43.10","1465.28","274.66","CC"
"2019-12-10","Us","B07DJ4ZGXX","23","23","$43.10","991.22","138.61","CC"
"2019-12-10","Us","B07Y4ZTBXX","22","22","$46.46","1022.11","271.54","CC"
"2019-12-10","Us","B07PSGNTXX","12","12","$39.71","476.48","81.77","CC"
"2019-12-10","Ca","B078NT86XX","6","6","$39.99","239.94","51.81","CC"
"2019-12-10","Us","B07DJ32VXX","5","5","$57.18","285.92","87.85","CC"
"2019-12-10","Us","B07VMXD6XX","2","2","$39.71","79.41","14.19","CC"
"2019-12-10","Us","B07FNPP7XX","2","2","$51.62","103.25","45.70","CC"
"2019-12-10","Us","B07TSH3BXX","1","1","$60.89","60.89","18.79","CC"
"2019-12-10","Us","B07TYV11XX","1","1","$62.21","62.21","17.82","CC"
"2019-12-10","Jp","B07VNCB3XX","5","5","$30.24","151.21","20.41","CC"
"2019-12-10","Jp","B07RB45KXX","1","1","$37.56","37.56","11.10","CC"
"2019-12-10","Jp","B07R5RLPXX","1","1","$32.68","32.68","6.61","CC"
"2019-12-10","Jp","B07VPBDCXX","0","0","$0.00","0.00","0.00","CC"
"2019-12-10","Jp","B07XCMZ1XX","2","2","$37.56","75.12","17.15","AA"
"2019-12-10","Jp","B07X9LFKXX","0","0","$0.00","0.00","1.34","AA"
"2019-12-10","Us","B07WJYSSXX","17","18","$83.40","1501.18","774.46","AA"
"2019-12-10","Ca","B074M6KGXX","13","13","$38.99","506.87","9.02","AA"
"2019-12-10","Ca","B074M766XX","7","8","$47.99","383.92","34.04","AA"
"2019-12-10","Us","B07PRL2MXX","5","5","$92.67","463.34","285.63","AA"
"2019-12-10","Us","B07TS5LSXX","4","4","$99.29","397.15","76.26","AA"
"2019-12-10","Us","B07PN9S8XX","3","3","$119.15","357.44","104.42","AA"
